month,struts,spring,angular,reactjs,maven,gradle,postman,soapui,nltk,spacy,stanford-nlp,sql-server,mysql,mongodb,postgresql,java,python,html,css,.net,json,ruby,django,string,r,regex,ajax,bonecp,hikaricp,numpy,scipy,ruby-on-rails,hibernate,matlab,firefox,netbeans,php,linux,ios,android,eclipse,scala,visual-studio,macos,vb.net,windows,swing,amazon-web-services,selenium,spring-mvc,android-studio,hadoop,tomcat,jpa,javascript,c#,jquery,wordpress,ubuntu,swift,groovy,machine-learning,unix,jdbc,asp.net,wpf,flutter,bash,git,pandas,qt,cordova,codeigniter,symfony,xamarin,appcelerator,titanium,gcc,c,raspberry-pi,flash,curl,visual-c++,drupal,cron,angular5,xcode,shell,firebase,ms-access,cocoa,tcp,kotlin,xml,bitmap,docker,perl,pytorch,keras
2018-11-01,-1.12708596388707,2445.64347749583,7200.24675341025,4795.39306705076,931.594650471876,614.658148228072,147.682416360436,77.9048236984299,93.6486623240187,54.8029009585171,43.6532541735302,3033.74384722186,4915.65218780389,1835.89560246523,1555.4906042262,15424.1492076943,21225.7074694596,8407.41098524704,5946.58319150565,1460.46852870573,3792.78435181768,934.154407940084,2611.41711038939,1235.83239774706,5760.26126162671,1599.23798249027,1689.50015913492,0.364640724517522,13.2533392330306,1340.86139716529,238.151175815524,1618.09966581057,852.656663535903,725.979635086873,295.394854754109,181.145133843771,10563.3188973484,1908.05062559779,4799.82955715407,12121.0088911424,775.204744830251,1151.93672318677,1155.88742431528,831.185326477843,865.23889407435,1260.59355228589,294.560793849392,1682.77335518635,1172.00959503328,665.876045325711,929.646350200649,517.525257735456,396.10305956076,454.875545925907,20989.1455344192,10838.5690768537,6426.14135096841,2256.61942522159,583.064712985284,4236.99553369772,325.79735317416,710.784993217364,344.834344656488,265.358195121095,1903.47499529205,1005.24090689131,121.686218525952,1401.98011966511,1298.60157770665,2800.9781510886,689.270574234897,649.374631764352,548.523437167957,751.106892681305,866.232421633381,17.7136399616254,22.0386071425628,324.439710169588,2557.59179211573,216.044851163785,29.8020148234133,435.175482658097,164.098266069736,103.044348502167,191.123323466767,551.079514473266,1107.43077780524,814.077182669998,2235.70944062573,406.038886210158,62.0854369079278,196.692985906014,1133.19745649242,1549.33512724883,118.632963413139,1624.12840683102,286.69713653604,150.738616723522,814.723151060656
2018-12-01,-1.09483574843835,2209.37072158648,6389.54529865404,4324.45353987438,867.222951056253,584.718261876502,146.421384963732,63.2881309947151,92.0931250707677,60.1061688059056,38.0222846336581,2765.83845239557,4292.75078246588,1784.49484587079,1521.73370504089,12830.2639882842,19191.7811609668,7449.2446043564,5347.06995112277,1247.76761800731,3413.68664364123,797.73344518337,2503.53695764701,1039.60593428597,4880.15796117624,1376.66335924155,1570.93252050691,0.920196175082351,12.8088950411238,1191.6100354507,219.62180185237,1457.05282326881,759.195654948675,498.803086801143,242.161392793853,165.576510354311,9343.12318805327,1674.56319024744,3921.37227313766,11137.5437840954,657.415554931051,1015.15568453654,1104.33989681214,714.530044104435,798.162894410941,1140.17031011935,239.413667657347,1643.15651131145,1123.7000691607,591.851735065328,865.454100887943,476.177535266735,376.265028744755,447.098109771732,18857.768862065,9783.12312273357,5631.60576618883,2063.82995196888,539.532699210503,4017.52934235622,305.283586952126,656.740513055196,265.275068589472,230.365756558096,1673.99341643983,884.105857107365,119.572031264494,1226.26765642247,1155.48865465856,2567.24521631921,638.770456143711,590.169161775876,513.038764680403,718.568315150638,839.461639336834,15.935853247874,19.8164388603575,260.864262120838,1841.60155831915,223.910033497417,18.6832171275966,428.73121386486,152.714147333672,77.5721310589678,180.568073696958,656.57014474474,911.518471861039,739.40194416726,2182.72484991468,378.326956558767,46.544149881366,179.762470174413,1021.50582267505,1347.39928482266,115.545576129814,1534.88042946956,236.934058724054,122.738590272444,723.999356698572
2019-01-01,1.55096218537648,2412.54942532789,6738.16931860807,4745.42929416355,940.888347785015,626.535917647441,158.566616137083,79.1248313068301,93.3302514229383,57.9169375279749,45.4841232682925,3047.91796732754,4851.13419910161,1924.06814874609,1612.16167897846,13759.4206282268,20689.9902655946,8436.53079151706,6129.16823782254,1470.48299512099,3830.56653502347,1057.86730547373,2764.55412647764,1095.43239355563,5400.0933008723,1596.41009156879,1785.14406628351,0.157360255232281,12.6124688480835,1297.40246236814,217.711047907124,1812.85529480822,816.129216140761,588.622825566184,294.378026647134,178.145415421994,10887.6594935348,1861.17130860925,4347.50895421807,12580.9128428604,760.9923021443,1023.7994861368,1173.63076059693,860.449539237328,934.645584607559,1326.45687109443,201.189819556618,1747.31507369485,1207.82525410443,613.885819418224,1026.41895742172,506.730684330344,403.282883728676,461.563903708743,20978.0998522333,10989.4638234827,6536.02419337836,2355.54519003301,603.19865627316,4315.15890327828,331.884970985813,717.996723709995,311.711696088552,254.792922541519,1998.15460479539,1099.2453885329,122.606268924069,1358.05156128281,1344.8073153902,2736.2840734179,727.63429267739,666.753791961458,601.58603708958,814.686839815826,876.423267190827,32.148644202818,30.8941458655681,305.998533505624,1862.68655795952,239.554406721746,35.3933662328002,438.488039390758,168.394426206309,111.625551744199,194.161104291375,657.63169811486,1018.36565882633,789.99321560835,2236.94173117953,440.897302508394,59.3666374526393,194.890276613239,1046.81395950553,1547.23877155647,134.079938184472,1700.06637836426,269.240634054868,131.477133063818,838.74444717799
2019-02-01,2.66956533642997,2433.03436596527,7045.38787195706,4777.96614001769,961.403545794987,610.073992263216,158.605976334226,76.1013065103788,97.9563171493865,61.1809640638765,46.0136283358734,3047.62336709558,4899.36660873311,1927.11684165053,1631.25293628118,14085.398288798,21261.1756078314,8566.4816113885,6139.77300085462,1456.45315502941,3878.10989100235,964.535374124394,2777.43895111105,1124.86364529585,5566.09205265923,1643.67425147655,1817.3022261796,-0.05691812757316,13.9669812977058,1394.74494819241,237.865063987685,1707.22929710593,854.809984840463,684.413441376133,268.497197591142,170.582193978108,10889.3556132114,1876.34458017222,3963.52804283763,12210.2055448124,775.913869826892,1032.23173301124,1160.43230141648,740.362862126567,917.652113449723,1270.84055142623,135.956985512961,1748.77130435401,1196.93814723507,624.165334809694,1041.59676111734,532.119773382392,402.805846240182,482.822655671444,20868.2421106207,11021.3829860707,6567.14762950723,2369.42102072593,605.13290136207,4277.25604047462,337.012277087192,713.368418143258,333.766224746634,273.374557504312,1976.01293575041,1064.04512660428,118.30449906293,1445.85222505267,1347.11232812679,2786.7337409598,690.044718252873,660.680379725131,622.88484633034,804.683977552333,879.814631675114,32.8333782595797,32.4541341337002,291.489062897717,1911.80422627036,237.537226900662,21.2685757256702,447.410413033547,157.032659573352,106.892735631975,194.723598610405,657.63169811486,1038.34121636515,833.191664519961,2305.50165054519,448.937547648299,57.6633061379934,201.610905270209,1034.42223010714,1575.36323708816,121.749331499444,1679.78877223751,305.732203720974,130.477132119137,888.442377632657
2019-03-01,-1.138332660198,2680.86651979883,7571.00879995881,5086.98588929666,1031.9523881725,649.773754760874,172.457852323426,90.1865689018724,106.178463697073,64.9542953813018,51.7108557142053,3378.03504303448,5731.47728531226,1965.32237950588,1686.33645387268,16727.2449201817,23045.2634356745,9403.07242920106,6706.37821526766,1636.26297487515,4255.92804379435,1118.37256387358,2938.77174781178,1322.61882936378,6342.82125684599,1822.1868214182,1991.3481742816,0.831970517498444,13.4114260267338,1507.73330252776,260.48702771595,1964.18853986037,925.096458012805,887.562802452368,303.256709091255,207.194688330159,12131.0840311231,2123.95844822501,4595.9531939712,14037.5106755963,906.472119997479,1175.26256624413,1273.8953352601,886.240265008769,1024.03393671279,1386.48425198288,307.010581602266,1854.59722067715,1261.21949157911,706.545604352531,1181.19627476821,567.778451280307,450.151491435192,508.820440728029,22951.8635913773,12272.0783319,7362.70832983174,2417.45259134801,627.830644320897,4495.54473343221,365.052742360514,786.432851822126,378.95181424401,304.41124726302,2303.15532256017,1158.71022483954,119.421290177837,1608.86721850546,1455.15944834612,3075.96188618202,784.805310430177,712.666969707206,684.278155776261,838.450760789307,921.250698148717,36.0555621852759,30.8986033566394,324.465894898791,2182.49985197071,248.848112421648,63.1510427760083,467.186992187147,196.350261531754,107.900250687101,207.723260826254,657.63169811486,1201.42975347817,912.3376668579,2404.25362825024,477.333015219883,75.1570834981694,217.008543533248,1083.92005673465,1728.34782857723,142.368182718197,1711.24343519601,350.302612055965,141.477142510632,1052.53453631578
2019-04-01,-2.98739013799863,2585.12768912061,7247.13299129729,5139.68613969679,999.30978205604,631.629127942036,160.488316151334,81.414974265045,103.956269249841,63.642409257452,57.3664405956977,3164.77660871492,5271.20903890101,1968.21643865236,1653.1410337371,15674.6219071103,22055.610690909,8763.9430259824,6204.41848645649,1452.29087624591,4029.79291993368,953.147835395129,2786.40522123472,1244.95683111679,6103.03937249876,1626.88450651188,1858.05003563763,-0.056918149148076,13.6336479566747,1470.85781298188,256.372813229864,1782.77116583215,900.711171625907,804.731267417684,263.044087081759,184.257546865819,11061.4739753548,2044.1018482462,3717.79385442235,12972.8763984934,798.552657163889,1109.92401412663,1222.58561786971,771.46901403777,994.090084055119,1299.06273215613,303.970558590002,1793.16659190604,1237.09137796754,664.827771892986,1129.7862568716,577.98022965047,432.728075518261,502.377360377196,21533.4353787595,11595.5825968902,6720.94346624371,2382.04996972138,626.782721423366,4358.89598978083,339.652987241007,771.444485497674,375.992221879702,289.29452603594,2132.91812505757,1118.35541279226,123.970589566316,1545.11324083239,1335.28023679015,3008.9977931447,739.479005812597,684.566456603897,630.403865718256,810.238360290612,948.468633795673,31.7222926144465,32.2318972859421,313.401566557942,2076.91678084493,245.85334271475,41.4663718917451,462.409805728497,184.410881066471,97.0994796767441,201.056895192171,657.631698114861,1073.16091555087,883.189893748196,2368.77591830028,449.846889852828,36.310137822625,211.108837321658,1049.09621316488,1622.4482132012,127.599733205059,1712.92207952043,317.287839826368,150.477151012764,984.140772273366
2019-05-01,-5.68727076140763,2661.1323957511,7549.61558054917,5596.95798850197,1012.6966190127,634.170067580854,168.260632111957,83.6584083399887,99.6229593517628,64.9329746408675,50.7382805503636,3189.39705129117,5042.00466316588,1976.54472231906,1697.78429161716,15237.5380261265,22113.0268236833,8903.44001366761,6291.89913003729,1470.41914352564,4074.90440340941,936.370812733721,2867.04382494731,1161.87197698167,6077.16428653185,1658.23016288691,1890.45061939819,-0.056918186528845,13.0780929057459,1405.50359642973,248.894324603055,1748.37531577955,890.65736338459,813.034529656669,277.712280922161,188.618496463007,11132.4343753946,1959.15342039996,3927.53530567561,12615.4139972628,757.949387171331,1107.27010751939,1224.04565573895,759.866580216807,939.107495225836,1315.36421014522,283.843866794846,1830.23249693592,1279.13416532244,673.663397838604,1103.52472396197,546.538551165997,435.129001406906,514.708973327703,22061.2971672379,11714.2242580129,6776.17566598237,2383.04415076498,638.010485021685,4310.2439458386,344.029139694701,766.188112689321,343.541290182766,295.944691543424,2160.47833125282,1122.12332761793,155.815685270414,1493.82203760605,1364.59382167822,3073.85491502411,739.084846207736,717.223313943136,632.768325498808,815.678259250255,956.912256231297,27.2779172106097,26.8986435935335,305.935182592148,1788.03275870587,247.244879192788,31.8710389389355,461.632001573515,171.5352663018,105.391025952184,207.945555077184,657.63169811486,953.022152503692,840.759164950552,2537.51177050499,467.621667835189,43.9616245705504,202.542128638313,1250.31334577768,1637.91712722429,122.339224781082,1814.80214315204,314.47521590035,152.477152902127,1061.34609456798
2019-06-01,-4.67393881974045,2563.66685369134,7706.53011209128,5589.36509815242,1002.39283436536,651.096347231655,181.863539560166,78.0660388335919,100.178496072104,63.0579567346276,46.5025178973427,3168.21041910337,4703.11378810288,1960.33287984266,1677.46639365889,13702.3417084656,22044.3285079874,8493.91977849761,6028.8676592443,1500.50439922714,4010.66761002621,866.142978757956,2822.6295739271,1008.70597105908,6182.07070730515,1559.63788573585,1801.63304183737,0.387526173130216,14.4114254957277,1415.94411679546,244.864290325842,1690.56553572039,837.057682792349,631.501785629691,269.707943008437,149.479809467871,10133.0172970264,1884.5620070943,4133.18173829957,12241.3155458639,740.607350814851,1141.04936615757,1168.8455408935,747.109250017137,887.673008137563,1297.47567178905,121.164002916695,1836.62539771402,1306.07487930469,632.116930857796,1056.85452071594,566.952348435847,426.403192113665,484.378356908147,21392.1184678379,11268.7250433146,6361.22253030034,2296.84415585342,602.648926451582,4733.99424543099,352.179519937236,787.185775232902,321.266125049212,259.730168891056,1987.73510085419,1078.24550154928,154.698894157608,1473.98873902306,1367.26731035352,3122.31777034586,715.67205537454,693.898361814636,623.413813789397,802.240287201213,960.467551506624,28.5001391036969,30.343019357625,294.55520448157,1402.36935632503,246.041478376775,5.98716802798277,462.521022403718,167.72449930227,97.8598919804721,203.501340343576,657.631698114869,1112.15319451098,855.043437120563,2564.93763583804,491.860778370198,35.8759723965882,196.615522574639,1392.99378358005,1617.87095721159,126.634496486339,1839.64092770783,308.674923001746,182.477181242568,1016.80145414461
2019-07-01,-6.33842551421405,2581.43728092865,8042.67356951563,5900.31683500667,1017.5831337239,660.122733092267,172.214675595795,75.1745517592373,99.9562760631056,61.5604480516421,47.2028430927228,3228.80558454438,4743.4500419114,1981.99277077931,1687.68513882113,13288.9661856366,22656.242648771,8690.48450225578,6275.04297920813,1465.76235391159,4109.75220344113,894.396893442725,2928.04993366676,1038.83795016897,6285.21430504642,1605.73106369307,1851.89331077729,0.276415137439776,13.7447593973713,1465.0048107625,246.646184049368,1782.21244615678,862.790022317712,564.676524202296,251.840699824101,153.803176578191,10246.5764325981,1892.67278558056,4153.52724663932,12979.3867798754,840.426147506734,1166.9297543953,1200.10612069275,718.03150682987,950.98141549822,1342.20831032976,68.0965373775767,1889.69902523857,1329.36366362851,652.824894735663,1045.59371117823,546.875868421973,432.612878739546,500.265619982112,21796.0861891206,11492.9538667337,6598.23734277959,2350.23696883852,636.114503776414,4814.15053260278,362.698739552539,866.911391745568,286.128952124676,275.864723362356,2045.22127506325,1155.09708312282,149.23973489434,1425.95437579796,1400.22894447661,3236.71652058914,743.894512994907,723.66742676449,607.127362305484,838.563753919424,967.577390484119,24.1668637654019,27.5652700189708,298.876937699711,1181.30100277768,238.097189247914,-2.3739466454287,473.520515742381,173.876578923526,104.977350040206,213.167758611887,657.631698114869,1152.54054658604,837.936521828741,2627.45027905749,506.760792301093,44.3810007169652,201.278850775161,1360.02545735807,1616.18280497478,134.911439685926,1816.39289979896,330.670289671067,161.477161404259,1117.82968471035
2019-08-01,-5.31571178012269,2775.99800549111,8494.34583585923,6098.62188353998,1025.51419938437,659.482974889379,199.629847241661,87.4303502746332,99.6229475463692,64.8903331599826,40.6033615785789,3301.03969034558,4691.30917398531,2010.5357864124,1707.78459713406,13545.3240656837,22721.5974448034,8851.94899169181,6453.56540994317,1464.56417962058,4106.60254749878,853.504716821182,2986.20025521914,934.617672823569,6550.72842855459,1577.85136136686,1852.83484090077,0.498637305154451,14.078092519161,1442.23033116355,243.676476493106,1762.27162778146,914.765671463973,575.482251820575,272.372159866255,149.848246478461,10314.2856067667,1876.15594527154,4308.59976929856,13075.7977114039,774.717850270759,1159.58853676319,1230.84118455967,774.179572145552,920.357917628625,1347.20927533322,30.1621532495306,1854.0997622338,1310.37965719062,684.277670559172,1028.64702503013,549.922342875951,433.431654797203,507.487531869039,22194.6757110825,11397.1920343655,6557.54245900397,2455.94789042544,613.163741793224,4803.99087988101,361.259444228103,837.900487914916,301.784667281478,276.557135919988,1991.52504988064,1110.87730480085,153.99596551722,1430.1199701662,1422.26359971161,3254.73014448434,720.986217006837,704.451766193662,605.408469029444,837.3440937446,972.465123831072,24.7224226372044,22.787559975574,280.054706971267,1146.49506767249,237.102804934306,-4.11463730636466,477.853658204012,158.484600597235,106.766238915799,210.390142527492,658.636326500242,1057.1777546637,831.981787066375,2630.33993672155,466.421905923381,31.4832495268145,197.420627062665,1404.36909323794,1580.41534834671,117.869070173435,1898.26385574207,331.447950952626,162.47716234894,1046.37220234144
2019-09-01,-4.67870631274545,2645.52326936617,8325.58284219205,5711.29877586826,1022.56491173934,659.774707272848,187.838166126289,84.1822722762348,100.622947499791,71.1362167774768,47.0411870318658,3144.10677693987,4545.162021918,1978.44707763106,1666.36568272193,13193.497815607,22236.0805332671,7988.73733337568,5805.5930918485,1346.4712703032,3838.34274076255,735.653045543618,2905.22442043337,968.128296584965,6151.97787373472,1517.25816001902,1722.91372621752,0.387526164930383,14.3003146529706,1409.8606486109,229.772870486657,1506.02636625914,842.120296627187,485.80097186719,261.974559754235,152.583735973278,9710.32301447658,1872.20845316516,4282.92638320333,12008.7129883706,762.231404660344,1177.15994934321,1213.62298751482,851.178789632106,891.655550867319,1280.62286095769,-14.107467992649,1884.13778581524,1300.83286130417,666.741440386571,980.300179162981,533.235591215242,436.724052697211,498.71055788673,20749.0025732388,10756.3704602996,6014.68031925514,2432.13571035106,615.169098166446,4710.68630898637,357.55993467951,772.497248448079,288.036047228397,254.759400252801,1856.42744131053,1030.86707026034,148.329875017613,1374.00938574356,1366.51367599996,3168.82595752105,696.666032458497,719.670407119988,593.961638491719,830.123496537904,962.689704832475,23.2779984730296,28.7874781192899,294.178588649916,1345.28506221449,221.005979012982,-20.4349416334768,469.187906596984,151.09620557284,90.7536432476542,213.167783848343,660.645583270988,1288.63595251649,804.888545735728,2624.46126985153,411.432577294408,40.1112281886707,196.782393098595,1352.4886926385,1486.56463425983,114.653235856911,1941.25210890761,272.760698792027,168.477168017029,1059.81117465542
2019-10-01,-4.92707984269231,2662.80153667685,8594.38123259893,6087.69744799959,1014.28023629641,667.729232786004,187.379546226189,88.6525225017029,102.956271498149,68.1329605420424,42.9465617704013,3164.9727328712,4583.01468114433,2022.98190356247,1720.22924131462,14536.8231956773,23773.083596088,8264.13507842534,6056.27584750316,1436.19980815878,3956.26507398237,770.998842961486,2868.80412488911,1175.46400119467,6575.80643203564,1597.497119268,1724.66781732126,-0.390251426058537,13.9669816154866,1545.7710999495,257.074065317535,1559.43769841439,862.378466881843,630.26307904677,266.719876228073,159.582977507727,9981.09431286465,1975.75668560769,4161.87222770897,11919.4253407098,784.327147685511,1160.16693694459,1251.13660681842,863.311925508123,945.470531958967,1323.25130440305,82.5708089535588,1902.801287389,1307.13279620053,651.090588197728,971.542025004484,548.562279273649,436.978369747808,500.376921019498,21411.3763621663,11197.7070082443,6066.09989782851,2513.26249016621,647.074972769844,4750.76072330648,375.035893271863,842.536496268004,330.442375434401,269.442921405702,1885.3672801072,1083.72698240527,159.49545724736,1516.61994777008,1393.52140181675,3349.48409872457,707.035006545235,733.111884801516,591.893434436985,830.012039042261,964.577536208805,22.8335667795496,30.4541276546285,319.889579084938,2071.42987450281,235.346822251637,-13.1799213156571,489.853101052507,172.211663612219,102.991690343876,206.390191055738,659.640954885615,1331.97717672048,861.637504967551,2746.00638369965,459.909727906887,29.3411080015802,202.876775913174,1455.45150789232,1556.1451198987,118.833131955352,1958.54540815001,294.494850748858,176.47717557448,1041.52660403261
2019-11-01,-5.74725669248768,2686.49151919762,8811.27444486237,6051.19379324093,1006.78500334686,678.866485123226,184.824643642417,86.3455000899016,103.845157015298,72.9472724624091,46.8984955526073,3191.94353551753,4653.6243336065,2030.20038211469,1715.6783705264,14775.179896914,24034.170815536,8187.61706333435,5878.94202669503,1330.8436859166,4030.56811518658,635.531193196197,2863.42707581638,1142.5698852852,6558.67592137372,1529.37994590364,1682.92710171438,0.387526195955667,14.6336478783622,1552.07951086141,262.734674885013,1423.23949209192,881.287404496365,627.291080973112,286.91243783106,175.352878867984,9673.29014125124,1947.70871490862,3871.40204499276,12112.2415411064,790.591814415528,1184.91790504178,1246.22102626378,795.270503179435,921.87570793815,1311.0706219352,150.290530962275,1923.7634234146,1307.94272246625,684.747151698405,1013.36669186413,545.112883994535,427.911895104366,501.265601683495,21061.6755536512,10976.8342407772,5778.80805663918,2461.11065315145,634.16291966732,4653.288104843,357.331161096971,827.089868932136,332.931627350066,271.757024164159,1794.73147130348,1024.2831593502,156.89362243085,1458.79825618141,1383.26317469442,3373.5240457334,708.874438687266,716.66851548278,558.90024461341,832.453355786316,954.912154224878,20.9447089709534,25.2319655127538,336.346479304462,2145.85032804976,241.144946132432,-12.2853870342544,478.853947843024,169.412646429298,103.667807564788,209.94552743361,880.65454986032,1137.61459217419,857.884062376754,2663.38917578777,428.0313188516,13.2664597617164,213.746888060267,1548.52433554719,1562.06633001608,124.197952703567,1955.23948212393,272.885760299684,214.477211472371,1142.11551569047
2019-12-01,-5.71500647703897,2450.21876328827,8000.57299010616,5580.25426606456,942.413303931233,648.926598771655,183.563612245714,71.7288073861869,102.289619762047,78.2505403097976,41.2675260127353,2924.03814069124,4030.72292826849,1978.79962552025,1681.92147134109,12181.2946775038,22000.2445070431,7229.45068244372,5279.42878631215,1118.14277521817,3651.47040701013,499.110230439484,2755.546923074,946.343421824113,5678.57262092326,1306.80532265491,1564.35946308637,0.943081646520496,14.1892036864555,1402.82814914682,244.205300921859,1262.19264955016,787.826395909137,400.114532687381,233.678975870805,159.784255378525,8453.09443195608,1714.22127955828,2992.94476097635,11128.7764340595,672.802624516328,1048.13686639156,1194.67349876063,678.615220806027,854.799708274741,1190.64737976865,95.1434047702298,1884.1465795397,1259.63319659367,610.722841438022,949.174442551428,503.765161525814,408.07386428836,493.488165529321,18930.2988812971,9921.38828665707,4984.2724718596,2268.32117989874,590.630905892539,4433.8219135015,336.817394874938,773.045388769967,253.372351283051,236.76458560116,1565.24989245126,903.148109566249,154.779435169392,1283.08579293877,1240.15025164632,3139.79111096402,658.374320596081,657.463045494304,523.415572125855,799.91477825565,928.141371928331,19.166922257202,23.0097972305485,272.771031255712,1429.86009425317,249.010128466065,-23.4041847300711,472.409679049787,158.028527693233,78.1955901215895,199.3902776638,986.145180131795,941.702286229983,783.208823874017,2610.40458507672,400.31938920021,-2.27482726484545,196.816372328666,1436.83270172982,1360.13048758991,121.110565420242,1865.99150476247,223.122682487697,186.477185021293,1051.39172132839
2020-01-01,-3.06920854322414,2653.39746702968,8349.19701006019,6001.23002035372,1016.07870065999,690.744254542595,195.708843419065,87.5655076983019,103.526746114217,76.0613090318668,48.7293646473696,3206.11765562321,4589.10634490422,2118.37292839555,1772.34944527866,13110.4513174465,23498.453611671,8216.73686960438,6061.52707301192,1340.85815233186,4068.35029839238,759.244090729848,3016.56409190464,1002.16988109377,6198.50796061931,1526.55205498215,1778.57100886296,0.180245726670426,13.9927774934152,1508.62057606425,242.294546976613,1617.99512108956,844.759957101223,489.934271452422,285.895609724086,172.353160446207,9997.63073743757,1900.82939792009,3419.08144205677,12572.1454928244,776.379371729577,1056.78066799182,1263.96436254542,824.534715938921,991.28239847136,1376.93394074373,56.9195566695007,1988.3051419231,1343.7583815374,632.756925790917,1110.13929908521,534.318310589423,435.091719272282,507.953959466331,21050.6298714653,11127.7289874062,5888.69089904913,2560.03641796287,654.296862955196,4731.45147442356,363.418778908624,834.301599424766,299.808978782131,261.191751584583,1889.41108080682,1118.28764099178,157.813672828968,1414.86969779911,1429.46891237796,3308.8299680627,747.238157129759,734.047675679886,611.962844535033,896.033302920838,965.102999782325,35.379713212146,34.0875042357591,317.905302640497,1450.94509389355,264.654501690393,-6.69403562486752,482.166504575685,173.70880656587,112.249010806821,212.983308258218,987.206733501914,1048.54947319527,833.800095315106,2664.62146634157,462.889735149837,10.5476603064279,211.944178767492,1462.1408385603,1559.96997432371,139.644927474901,2031.17745365717,255.429257818511,195.215727812667,1166.1368118078
2020-02-01,-1.95060539217065,2673.88240766706,8656.41556340918,6033.76686620786,1036.59389866997,674.282329158369,195.748203616208,84.5419829018505,108.152811840665,79.3253355677685,49.2588697149506,3205.82305539125,4637.33875453572,2121.42162129999,1791.44070258138,13436.4289780176,24069.6389539077,8346.68768947582,6072.131836044,1326.82831224028,4115.89365437126,665.912159380508,3029.44891653804,1031.601132834,6364.50671240625,1573.81621488991,1810.72916875905,-0.034032656135015,15.3472899430375,1605.96306188852,262.448563057174,1512.36912338727,883.440725800925,585.724887262372,260.014780668094,164.789939002321,9999.32685711418,1916.00266948305,3035.10053067632,12201.4381947764,791.300939412168,1065.21291486625,1250.76590336497,704.44803882816,974.288927313523,1321.31762107554,-8.31327737415622,1989.76137258226,1332.87127466804,643.036441182387,1125.31710278083,559.707399641471,434.614681783788,529.212711429032,20940.7721298527,11159.6481499942,5919.814335178,2573.91224865579,656.231108044106,4693.5486116199,368.546085010004,829.67329385803,321.863507440213,279.773386547376,1867.26941176184,1083.08737906317,153.511902967829,1502.67036156898,1431.77392511455,3359.2796356046,709.648582705242,727.974263443559,633.261653775793,886.030440657344,968.494364266611,36.0644472689077,35.6474925038912,303.395832032591,1500.06276220439,262.637321869309,-20.8188261319975,491.088878218474,162.347039932914,107.516194694597,213.545802577248,987.206733501914,1068.5250307341,876.998544226718,2733.18138570723,470.929980289742,8.844328991782,218.664807424462,1449.74910916191,1588.0944398554,127.314320789873,2010.89984753042,291.920827484617,194.215726867986,1215.83474226247
2020-03-01,-5.75850338879862,2921.71456150062,9182.03649141093,6342.78661548684,1107.14274104748,713.982091656027,209.600079605407,98.6272452933442,116.374958388352,83.0986668851937,54.9560970932824,3536.23473133014,5469.44943111487,2159.62715915534,1846.52422017289,16078.2756094014,25853.7267817508,9183.27850728837,6638.73705045704,1506.63813208602,4493.71180716325,819.749349129698,3190.78171323877,1229.35631690192,7141.23591659301,1752.32878483157,1984.77511686106,0.854855988936589,14.7917346720654,1718.95141622387,285.070526785439,1769.32836614171,953.727198973267,788.874248338606,294.774292168206,201.402433354372,11241.0552750259,2163.61653753585,3667.52568180989,14028.7433255603,921.859189582756,1208.24374809914,1364.2289372086,850.325441710362,1080.67075057659,1436.96132163218,162.740318715149,2095.5872889054,1397.15261901208,725.416710725225,1264.91661643169,595.366077539386,481.960326978798,555.210496485617,23024.3936106093,12410.3434958235,6715.37503550251,2621.94381927788,678.928851002933,4911.83730457749,396.586550283325,902.737727536897,367.049096937589,310.810076306084,2194.4117985716,1177.75247729843,154.628694082735,1665.68535502176,1539.82104533388,3648.50778082683,804.409174882546,779.960853425634,694.654963221713,919.797223894319,1009.93043074021,39.2866311946039,34.0919617268304,336.372664033665,1770.75838790473,273.948207390295,21.0636409183406,510.865457372074,201.664641891315,108.523709749723,226.545464793097,987.206733501914,1231.61356784711,956.144546564656,2831.93336341228,499.325447861326,26.338106351958,234.062445687501,1499.24693578943,1741.07903134448,147.933172008625,2042.35451048892,336.491235819608,205.215737259481,1379.92690094559
